-5000001454 5 3 0.5002 10 150
-4999998545 5 1 5000 10 150
-4999998545 5 2 -5001 10 150
-4999998545 5 3 0.5002 10 150
-5000001456 5 1 5000 10 150
-5000001456 5 2 -5001 10 150
-5000001456 5 3 0.5002 10 150
-4999998543 5 1 5000 10 150
-4999998543 5 2 -5001 10 150
-4999998543 5 3 0.5002 10 150
-5000001458 5 1 5000 10 150
-5000001458 5 2 -5001 10 150
-5000001458 5 3 0.5002 10 150
-4999998541 5 1 5000 10 150
-4999998541 5 2 -5001 10 150
-4999998541 5 3 0.5002 10 150
-5000001460 5 1 5000 10 150
-5000001460 5 2 -5001 10 150
-5000001460 5 3 0.5002 10 150
-4999998539 5 1 5000 10 150
-4999998539 5 2 -5001 10 150
-4999998539 5 3 0.5002 10 150
-5000001462 5 1 5000 10 150
-5000001462 5 2 -5001 10 150
-5000001462 5 3 0.5002 10 150
-4999998537 5 1 5000 10 150
-4999998537 5 2 -5001 10 150
-4999998537 5 3 0.5002 10 150
-5000001464 5 1 5000 10 150
-5000001464 5 2 -5001 10 150
-5000001464 5 3 0.5002 10 150
-4999998535 5 1 5000 10 150
-4999998535 5 2 -5001 10 150
-4999998535 5 3 0.5002 10 150
-5000001466 5 1 5000 10 150
-5000001466 5 2 -5001 10 150
-5000001466 5 3 0.5002 10 150
-4999998533 5 1 5000 10 150
-4999998533 5 2 -5001 10 150
-4999998533 5 3 0.5002 10 150
-5000001468 5 1 5000 10 150
-5000001468 5 2 -5001 10 150
-5000001468 5 3 0.5002 10 150
-4999998531 5 1 5000 10 150
-4999998531 5 2 -5001 10 150
-4999998531 5 3 0.5002 10 150
-5000001470 5 1 5000 10 150
-5000001470 5 2 -5001 10 150
-5000001470 5 3 0.5002 10 150
-4999998529 5 1 5000 10 150
-4999998529 5 2 -5001 10 150
-4999998529 5 3 0.5002 10 150
-5000001472 5 1 5000 10 150
-5000001472 5 2 -5001 10 150
-5000001472 5 3 0.5002 10 150
-4999998527 5 1 5000 10 150
-4999998527 5 2 -5001 10 150
-4999998527 5 3 0.5002 10 150
-5000001474 5 1 5000 10 150
-5000001474 5 2 -5001 10 150
-5000001474 5 3 0.5002 10 150
-4999998525 5 1 5000 10 150
-4999998525 5 2 -5001 10 150
-4999998525 5 3 0.5002 10 150
-5000001476 5 1 5000 10 150
-5000001476 5 2 -5001 10 150
-5000001476 5 3 0.5002 10 150
-4999998523 5 1 5000 10 150
-4999998523 5 2 -5001 10 150
-4999998523 5 3 0.5002 10 150
-5000001478 5 1 5000 10 150
-5000001478 5 2 -5001 10 150
-5000001478 5 3 0.5002 10 150
-4999998521 5 1 5000 10 150
-4999998521 5 2 -5001 10 150
-4999998521 5 3 0.5002 10 150
-5000001480 5 1 5000 10 150
-5000001480 5 2 -5001 10 150
-5000001480 5 3 0.5002 10 150
-4999998519 5 1 5000 10 150
-4999998519 5 2 -5001 10 150
-4999998519 5 3 0.5002 10 150
-5000001482 5 1 5000 10 150
-5000001482 5 2 -5001 10 150
-5000001482 5 3 0.5002 10 150
-4999998517 5 1 5000 10 150
-4999998517 5 2 -5001 10 150
-4999998517 5 3 0.5002 10 150
-5000001484 5 1 5000 10 150
-5000001484 5 2 -5001 10 150
-5000001484 5 3 0.5002 10 150
-4999998515 5 1 5000 10 150
-4999998515 5 2 -5001 10 150
-4999998515 5 3 0.5002 10 150
-5000001486 5 1 5000 10 150
-5000001486 5 2 -5001 10 150
-5000001486 5 3 0.5002 10 150
-4999998513 5 1 5000 10 150
-4999998513 5 2 -5001 10 150
-4999998513 5 3 0.5002 10 150
-5000001488 5 1 5000 10 150
-5000001488 5 2 -5001 10 150
-5000001488 5 3 0.5002 10 150
-4999998511 5 1 5000 10 150
-4999998511 5 2 -5001 10 150
-4999998511 5 3 0.5002 10 150
-5000001490 5 1 5000 10 150
-5000001490 5 2 -5001 10 150
-5000001490 5 3 0.5002 10 150
-4999998509 5 1 5000 10 150
-4999998509 5 2 -5001 10 150
-4999998509 5 3 0.5002 10 150
-5000001492 5 1 5000 10 150
-5000001492 5 2 -5001 10 150
-5000001492 5 3 0.5002 10 150
-4999998507 5 1 5000 10 150
-4999998507 5 2 -5001 10 150
-4999998507 5 3 0.5002 10 150
-5000001494 5 1 5000 10 150
-5000001494 5 2 -5001 10 150
-5000001494 5 3 0.5002 10 150
-4999998505 5 1 5000 10 150
-4999998505 5 2 -5001 10 150
-4999998505 5 3 0.5002 10 150
-5000001496 5 1 5000 10 150
-5000001496 5 2 -5001 10 150
-5000001496 5 3 0.5002 10 150
-4999998503 5 1 5000 10 150
-4999998503 5 2 -5001 10 150
-4999998503 5 3 0.5002 10 150
-5000001498 5 1 5000 10 150
-5000001498 5 2 -5001 10 150
-5000001498 5 3 0.5002 10 150
-4999998501 5 1 5000 10 150
-4999998501 5 2 -5001 10 150
-4999998501 5 3 0.5002 10 150
-5000001500 5 1 5000 10 150
-5000001500 5 2 -5001 10 150
-5000001500 5 3 0.5002 10 150
-4999998499 5 1 5000 10 150
-4999998499 5 2 -5001 10 150
-4999998499 5 3 0.5002 10 150
-5000001502 5 1 5000 10 150
-5000001502 5 2 -5001 10 150
-5000001502 5 3 0.5002 10 150
-4999998497 5 1 5000 10 150
-4999998497 5 2 -5001 10 150
-4999998497 5 3 0.5002 10 150
-5000001504 5 1 5000 10 150
-5000001504 5 2 -5001 10 150
-5000001504 5 3 0.5002 10 150
-4999998495 5 1 5000 10 150
-4999998495 5 2 -5001 10 150
-4999998495 5 3 0.5002 10 150
-5000001506 5 1 5000 10 150
-5000001506 5 2 -5001 10 150
-5000001506 5 3 0.5002 10 150
-4999998493 5 1 5000 10 150
-4999998493 5 2 -5001 10 150
-4999998493 5 3 0.5002 10 150
-5000001508 5 1 5000 10 150
-5000001508 5 2 -5001 10 150
-5000001508 5 3 0.5002 10 150
-4999998491 5 1 5000 10 150
-4999998491 5 2 -5001 10 150
-4999998491 5 3 0.5002 10 150
-5000001510 5 1 5000 10 150
-5000001510 5 2 -5001 10 150
-5000001510 5 3 0.5002 10 150
-4999998489 5 1 5000 10 150
-4999998489 5 2 -5001 10 150
-4999998489 5 3 0.5002 10 150
-5000001512 5 1 5000 10 150
-5000001512 5 2 -5001 10 150
-5000001512 5 3 0.5002 10 150
-4999998487 5 1 5000 10 150
-4999998487 5 2 -5001 10 150
-4999998487 5 3 0.5002 10 150
-5000001514 5 1 5000 10 150
-5000001514 5 2 -5001 10 150
-5000001514 5 3 0.5002 10 150
-4999998485 5 1 5000 10 150
-4999998485 5 2 -5001 10 150
-4999998485 5 3 0.5002 10 150
-5000001516 5 1 5000 10 150
-5000001516 5 2 -5001 10 150
-5000001516 5 3 0.5002 10 150
-4999998483 5 1 5000 10 150
-4999998483 5 2 -5001 10 150
-4999998483 5 3 0.5002 10 150
-5000001518 5 1 5000 10 150
-5000001518 5 2 -5001 10 150
-5000001518 5 3 0.5002 10 150
-4999998481 5 1 5000 10 150
-4999998481 5 2 -5001 10 150
-4999998481 5 3 0.5002 10 150
-5000001520 5 1 5000 10 150
-5000001520 5 2 -5001 10 150
-5000001520 5 3 0.5002 10 150
-4999998479 5 1 5000 10 150
-4999998479 5 2 -5001 10 150
-4999998479 5 3 0.5002 10 150
-5000001522 5 1 5000 10 150
-5000001522 5 2 -5001 10 150
-5000001522 5 3 0.5002 10 150
-4999998477 5 1 5000 10 150
-4999998477 5 2 -5001 10 150
-4999998477 5 3 0.5002 10 150
-5000001524 5 1 5000 10 150
-5000001524 5 2 -5001 10 150
-5000001524 5 3 0.5002 10 150
-4999998475 5 1 5000 10 150
-4999998475 5 2 -5001 10 150
-4999998475 5 3 0.5002 10 150
-5000001526 5 1 5000 10 150
-5000001526 5 2 -5001 10 150
-5000001526 5 3 0.5002 10 150
-4999998473 5 1 5000 10 150
-4999998473 5 2 -5001 10 150
-4999998473 5 3 0.5002 10 150
-5000001528 5 1 5000 10 150
-5000001528 5 2 -5001 10 150
-5000001528 5 3 0.5002 10 150
-4999998471 5 1 5000 10 150
-4999998471 5 2 -5001 10 150
-4999998471 5 3 0.5002 10 150
-5000001530 5 1 5000 10 150
-5000001530 5 2 -5001 10 150
-5000001530 5 3 0.5002 10 150
-4999998469 5 1 5000 10 150
-4999998469 5 2 -5001 10 150
-4999998469 5 3 0.5002 10 150
-5000001532 5 1 5000 10 150
-5000001532 5 2 -5001 10 150
-5000001532 5 3 0.5002 10 150
-4999998467 5 1 5000 10 150
-4999998467 5 2 -5001 10 150
-4999998467 5 3 0.5002 10 150
-5000001534 5 1 5000 10 150
-5000001534 5 2 -5001 10 150
-5000001534 5 3 0.5002 10 150
-4999998465 5 1 5000 10 150
-4999998465 5 2 -5001 10 150
-4999998465 5 3 0.5002 10 150
-5000001536 5 1 5000 10 150
-5000001536 5 2 -5001 10 150
-5000001536 5 3 0.5002 10 150
-4999998463 5 1 5000 10 150
-4999998463 5 2 -5001 10 150
-4999998463 5 3 0.5002 10 150
-5000001538 5 1 5000 10 150
-5000001538 5 2 -5001 10 150
-5000001538 5 3 0.5002 10 150
-4999998461 5 1 5000 10 150
-4999998461 5 2 -5001 10 150
-4999998461 5 3 0.5002 10 150
-5000001540 5 1 5000 10 150
-5000001540 5 2 -5001 10 150
-5000001540 5 3 0.5002 10 150
-4999998459 5 1 5000 10 150
-4999998459 5 2 -5001 10 150
-4999998459 5 3 0.5002 10 150
-5000001542 5 1 5000 10 150
-5000001542 5 2 -5001 10 150
-5000001542 5 3 0.5002 10 150
-4999998457 5 1 5000 10 150
-4999998457 5 2 -5001 10 150
-4999998457 5 3 0.5002 10 150
-5000001544 5 1 5000 10 150
-5000001544 5 2 -5001 10 150
-5000001544 5 3 0.5002 10 150
-4999998455 5 1 5000 10 150
-4999998455 5 2 -5001 10 150
-4999998455 5 3 0.5002 10 150
-5000001546 5 1 5000 10 150
-5000001546 5 2 -5001 10 150
-5000001546 5 3 0.5002 10 150
-4999998453 5 1 5000 10 150
-4999998453 5 2 -5001 10 150
-4999998453 5 3 0.5002 10 150
-5000001548 5 1 5000 10 150
-5000001548 5 2 -5001 10 150
-5000001548 5 3 0.5002 10 150
-4999998451 5 1 5000 10 150
-4999998451 5 2 -5001 10 150
-4999998451 5 3 0.5002 10 150
-5000001550 5 1 5000 10 150
-5000001550 5 2 -5001 10 150
-5000001550 5 3 0.5002 10 150
-4999998449 5 1 5000 10 150
-4999998449 5 2 -5001 10 150
-4999998449 5 3 0.5002 10 150
-5000001552 5 1 5000 10 150
-5000001552 5 2 -5001 10 150
-5000001552 5 3 0.5002 10 150
-4999998447 5 1 5000 10 150
-4999998447 5 2 -5001 10 150
-4999998447 5 3 0.5002 10 150
-5000001554 5 1 5000 10 150
-5000001554 5 2 -5001 10 150
-5000001554 5 3 0.5002 10 150
-4999998445 5 1 5000 10 150
-4999998445 5 2 -5001 10 150
-4999998445 5 3 0.5002 10 150
-5000001556 5 1 5000 10 150
-5000001556 5 2 -5001 10 150
-5000001556 5 3 0.5002 10 150
-4999998443 5 1 5000 10 150
-4999998443 5 2 -5001 10 150
-4999998443 5 3 0.5002 10 150
-5000001558 5 1 5000 10 150
-5000001558 5 2 -5001 10 150
-5000001558 5 3 0.5002 10 150
-4999998441 5 1 5000 10 150
-4999998441 5 2 -5001 10 150
-4999998441 5 3 0.5002 10 150
-5000001560 5 1 5000 10 150
-5000001560 5 2 -5001 10 150
-5000001560 5 3 0.5002 10 150
-4999998439 5 1 5000 10 150
-4999998439 5 2 -5001 10 150
-4999998439 5 3 0.5002 10 150
-5000001562 5 1 5000 10 150
-5000001562 5 2 -5001 10 150
-5000001562 5 3 0.5002 10 150
-4999998437 5 1 5000 10 150
-4999998437 5 2 -5001 10 150
-4999998437 5 3 0.5002 10 150
-5000001564 5 1 5000 10 150
-5000001564 5 2 -5001 10 150
-5000001564 5 3 0.5002 10 150
-4999998435 5 1 5000 10 150
-4999998435 5 2 -5001 10 150
-4999998435 5 3 0.5002 10 150
-5000001566 5 1 5000 10 150
-5000001566 5 2 -5001 10 150
-5000001566 5 3 0.5002 10 150
-4999998433 5 1 5000 10 150
-4999998433 5 2 -5001 10 150
-4999998433 5 3 0.5002 10 150
-5000001568 5 1 5000 10 150
-5000001568 5 2 -5001 10 150
-5000001568 5 3 0.5002 10 150
-4999998431 5 1 5000 10 150
-4999998431 5 2 -5001 10 150
-4999998431 5 3 0.5002 10 150
-5000001570 5 1 5000 10 150
-5000001570 5 2 -5001 10 150
-5000001570 5 3 0.5002 10 150
-4999998429 5 1 5000 10 150
-4999998429 5 2 -5001 10 150
-4999998429 5 3 0.5002 10 150
-5000001572 5 1 5000 10 150
-5000001572 5 2 -5001 10 150
-5000001572 5 3 0.5002 10 150
-4999998427 5 1 5000 10 150
-4999998427 5 2 -5001 10 150
-4999998427 5 3 0.5002 10 150
-5000001574 5 1 5000 10 150
-5000001574 5 2 -5001 10 150
-5000001574 5 3 0.5002 10 150
-4999998425 5 1 5000 10 150
-4999998425 5 2 -5001 10 150
-4999998425 5 3 0.5002 10 150
-5000001576 5 1 5000 10 150
-5000001576 5 2 -5001 10 150
-5000001576 5 3 0.5002 10 150
-4999998423 5 1 5000 10 150
-4999998423 5 2 -5001 10 150
-4999998423 5 3 0.5002 10 150
-5000001578 5 1 5000 10 150
-5000001578 5 2 -5001 10 150
-5000001578 5 3 0.5002 10 150
-4999998421 5 1 5000 10 150
-4999998421 5 2 -5001 10 150
-4999998421 5 3 0.5002 10 150
-5000001580 5 1 5000 10 150
-5000001580 5 2 -5001 10 150
-5000001580 5 3 0.5002 10 150
-4999998419 5 1 5000 10 150
-4999998419 5 2 -5001 10 150
-4999998419 5 3 0.5002 10 150
-5000001582 5 1 5000 10 150
-5000001582 5 2 -5001 10 150
-5000001582 5 3 0.5002 10 150
-4999998417 5 1 5000 10 150
-4999998417 5 2 -5001 10 150
-4999998417 5 3 0.5002 10 150
-5000001584 5 1 5000 10 150
-5000001584 5 2 -5001 10 150
-5000001584 5 3 0.5002 10 150
-4999998415 5 1 5000 10 150
-4999998415 5 2 -5001 10 150
-4999998415 5 3 0.5002 10 150
-5000001586 5 1 5000 10 150
-5000001586 5 2 -5001 10 150
-5000001586 5 3 0.5002 10 150
-4999998413 5 1 5000 10 150
-4999998413 5 2 -5001 10 150
-4999998413 5 3 0.5002 10 150
-5000001588 5 1 5000 10 150
-5000001588 5 2 -5001 10 150
-5000001588 5 3 0.5002 10 150
-4999998411 5 1 5000 10 150
-4999998411 5 2 -5001 10 150
-4999998411 5 3 0.5002 10 150
-5000001590 5 1 5000 10 150
-5000001590 5 2 -5001 10 150
-5000001590 5 3 0.5002 10 150
-4999998409 5 1 5000 10 150
-4999998409 5 2 -5001 10 150
-4999998409 5 3 0.5002 10 150
-5000001592 5 1 5000 10 150
-5000001592 5 2 -5001 10 150
-5000001592 5 3 0.5002 10 150
-4999998407 5 1 5000 10 150
-4999998407 5 2 -5001 10 150
-4999998407 5 3 0.5002 10 150
-5000001594 5 1 5000 10 150
-5000001594 5 2 -5001 10 150
-5000001594 5 3 0.5002 10 150
-4999998405 5 1 5000 10 150
-4999998405 5 2 -5001 10 150
-4999998405 5 3 0.5002 10 150
-5000001596 5 1 5000 10 150
-5000001596 5 2 -5001 10 150
-5000001596 5 3 0.5002 10 150
-4999998403 5 1 5000 10 150
-4999998403 5 2 -5001 10 150
-4999998403 5 3 0.5002 10 150
-5000001598 5 1 5000 10 150
-5000001598 5 2 -5001 10 150
-5000001598 5 3 0.5002 10 150
-4999998401 5 1 5000 10 150
-4999998401 5 2 -5001 10 150
-4999998401 5 3 0.5002 10 150
-5000001600 5 1 5000 10 150
-5000001600 5 2 -5001 10 150
-5000001600 5 3 0.5002 10 150
-4999998399 5 1 5000 10 150
-4999998399 5 2 -5001 10 150
-4999998399 5 3 0.5002 10 150
-5000001602 5 1 5000 10 150
-5000001602 5 2 -5001 10 150
-5000001602 5 3 0.5002 10 150
-4999998397 5 1 5000 10 150
-4999998397 5 2 -5001 10 150
-4999998397 5 3 0.5002 10 150
-5000001604 5 1 5000 10 150
-5000001604 5 2 -5001 10 150
-5000001604 5 3 0.5002 10 150
-4999998395 5 1 5000 10 150
-4999998395 5 2 -5001 10 150
-4999998395 5 3 0.5002 10 150
-5000001606 5 1 5000 10 150
-5000001606 5 2 -5001 10 150
-5000001606 5 3 0.5002 10 150
-4999998393 5 1 5000 10 150
-4999998393 5 2 -5001 10 150
-4999998393 5 3 0.5002 10 150
-5000001608 5 1 5000 10 150
-5000001608 5 2 -5001 10 150
-5000001608 5 3 0.5002 10 150
-4999998391 5 1 5000 10 150
-4999998391 5 2 -5001 10 150
-4999998391 5 3 0.5002 10 150
-5000001610 5 1 5000 10 150
-5000001610 5 2 -5001 10 150
-5000001610 5 3 0.5002 10 150
-4999998389 5 1 5000 10 150
-4999998389 5 2 -5001 10 150
-4999998389 5 3 0.5002 10 150
-5000001612 5 1 5000 10 150
-5000001612 5 2 -5001 10 150
-5000001612 5 3 0.5002 10 150
-4999998387 5 1 5000 10 150
-4999998387 5 2 -5001 10 150
-4999998387 5 3 0.5002 10 150
-5000001614 5 1 5000 10 150
-5000001614 5 2 -5001 10 150
-5000001614 5 3 0.5002 10 150
-4999998385 5 1 5000 10 150
-4999998385 5 2 -5001 10 150
-4999998385 5 3 0.5002 10 150
-5000001616 5 1 5000 10 150
-5000001616 5 2 -5001 10 150
-5000001616 5 3 0.5002 10 150
-4999998383 5 1 5000 10 150
-4999998383 5 2 -5001 10 150
-4999998383 5 3 0.5002 10 150
-5000001618 5 1 5000 10 150
-5000001618 5 2 -5001 10 150
-5000001618 5 3 0.5002 10 150
-4999998381 5 1 5000 10 150
-4999998381 5 2 -5001 10 150
-4999998381 5 3 0.5002 10 150
-5000001620 5 1 5000 10 150
-5000001620 5 2 -5001 10 150
-5000001620 5 3 0.5002 10 150
-4999998379 5 1 5000 10 150
-4999998379 5 2 -5001 10 150
-4999998379 5 3 0.5002 10 150
-5000001622 5 1 5000 10 150
-5000001622 5 2 -5001 10 150
-5000001622 5 3 0.5002 10 150
-4999998377 5 1 5000 10 150
-4999998377 5 2 -5001 10 150
-4999998377 5 3 0.5002 10 150
-5000001624 5 1 5000 10 150
-5000001624 5 2 -5001 10 150
-5000001624 5 3 0.5002 10 150
-4999998375 5 1 5000 10 150
-4999998375 5 2 -5001 10 150
-4999998375 5 3 0.5002 10 150
-5000001626 5 1 5000 10 150
-5000001626 5 2 -5001 10 150
-5000001626 5 3 0.5002 10 150
-4999998373 5 1 5000 10 150
-4999998373 5 2 -5001 10 150
-4999998373 5 3 0.5002 10 150
-5000001628 5 1 5000 10 150
-5000001628 5 2 -5001 10 150
-5000001628 5 3 0.5002 10 150
-4999998371 5 1 5000 10 150
-4999998371 5 2 -5001 10 150
-4999998371 5 3 0.5002 10 150
-5000001630 5 1 5000 10 150
-5000001630 5 2 -5001 10 150
-5000001630 5 3 0.5002 10 150
-4999998369 5 1 5000 10 150
-4999998369 5 2 -5001 10 150
-4999998369 5 3 0.5002 10 150
-5000001632 5 1 5000 10 150
-5000001632 5 2 -5001 10 150
-5000001632 5 3 0.5002 10 150
-4999998367 5 1 5000 10 150
-4999998367 5 2 -5001 10 150
-4999998367 5 3 0.5002 10 150
-5000001634 5 1 5000 10 150
-5000001634 5 2 -5001 10 150
-5000001634 5 3 0.5002 10 150
-4999998365 5 1 5000 10 150
-4999998365 5 2 -5001 10 150
-4999998365 5 3 0.5002 10 150
-5000001636 5 1 5000 10 150
-5000001636 5 2 -5001 10 150
-5000001636 5 3 0.5002 10 150
-4999998363 5 1 5000 10 150
-4999998363 5 2 -5001 10 150
-4999998363 5 3 0.5002 10 150
-5000001638 5 1 5000 10 150
-5000001638 5 2 -5001 10 150
-5000001638 5 3 0.5002 10 150
-4999998361 5 1 5000 10 150
-4999998361 5 2 -5001 10 150
-4999998361 5 3 0.5002 10 150
-5000001640 5 1 5000 10 150
-5000001640 5 2 -5001 10 150
-5000001640 5 3 0.5002 10 150
-4999998359 5 1 5000 10 150
-4999998359 5 2 -5001 10 150
-4999998359 5 3 0.5002 10 150
-5000001642 5 1 5000 10 150
-5000001642 5 2 -5001 10 150
-5000001642 5 3 0.5002 10 150
-4999998357 5 1 5000 10 150
-4999998357 5 2 -5001 10 150
-4999998357 5 3 0.5002 10 150
-5000001644 5 1 5000 10 150
-5000001644 5 2 -5001 10 150
-5000001644 5 3 0.5002 10 150
-4999998355 5 1 5000 10 150
-4999998355 5 2 -5001 10 150
-4999998355 5 3 0.5002 10 150
-5000001646 5 1 5000 10 150
-5000001646 5 2 -5001 10 150
-5000001646 5 3 0.5002 10 150
-4999998353 5 1 5000 10 150
-4999998353 5 2 -5001 10 150
-4999998353 5 3 0.5002 10 150
-5000001648 5 1 5000 10 150
-5000001648 5 2 -5001 10 150
-5000001648 5 3 0.5002 10 150
-4999998351 5 1 5000 10 150
-4999998351 5 2 -5001 10 150
-4999998351 5 3 0.5002 10 150
-5000001650 5 1 5000 10 150
-5000001650 5 2 -5001 10 150
-5000001650 5 3 0.5002 10 150
-4999998349 5 1 5000 10 150
-4999998349 5 2 -5001 10 150
-4999998349 5 3 0.5002 10 150
-5000001652 5 1 5000 10 150
-5000001652 5 2 -5001 10 150
-5000001652 5 3 0.5002 10 150
-4999998347 5 1 5000 10 150
-4999998347 5 2 -5001 10 150
-4999998347 5 3 0.5002 10 150
-5000001654 5 1 5000 10 150
-5000001654 5 2 -5001 10 150
-5000001654 5 3 0.5002 10 150
-4999998345 5 1 5000 10 150
-4999998345 5 2 -5001 10 150
-4999998345 5 3 0.5002 10 150
-5000001656 5 1 5000 10 150
-5000001656 5 2 -5001 10 150
-5000001656 5 3 0.5002 10 150
-4999998343 5 1 5000 10 150
-4999998343 5 2 -5001 10 150
-4999998343 5 3 0.5002 10 150
-5000001658 5 1 5000 10 150
-5000001658 5 2 -5001 10 150
-5000001658 5 3 0.5002 10 150
-4999998341 5 1 5000 10 150
-4999998341 5 2 -5001 10 150
-4999998341 5 3 0.5002 10 150
-5000001660 5 1 5000 10 150
-5000001660 5 2 -5001 10 150
-5000001660 5 3 0.5002 10 150
-4999998339 5 1 5000 10 150
-4999998339 5 2 -5001 10 150
-4999998339 5 3 0.5002 10 150
-5000001662 5 1 5000 10 150
-5000001662 5 2 -5001 10 150
-5000001662 5 3 0.5002 10 150
-4999998337 5 1 5000 10 150
-4999998337 5 2 -5001 10 150
-4999998337 5 3 0.5002 10 150
-5000001664 5 1 5000 10 150
-5000001664 5 2 -5001 10 150
-5000001664 5 3 0.5002 10 150
-4999998335 5 1 5000 10 150
-4999998335 5 2 -5001 10 150
-4999998335 5 3 0.5002 10 150
-5000001666 5 1 5000 10 150
-5000001666 5 2 -5001 10 150
-5000001666 5 3 0.5002 10 150
-4999998333 5 1 5000 10 150
-4999998333 5 2 -5001 10 150
-4999998333 5 3 0.5002 10 150
-5000001668 5 1 5000 10 150
-5000001668 5 2 -5001 10 150
-5000001668 5 3 0.5002 10 150
-4999998331 5 1 5000 10 150
-4999998331 5 2 -5001 10 150
-4999998331 5 3 0.5002 10 150
-5000001670 5 1 5000 10 150
-5000001670 5 2 -5001 10 150
-5000001670 5 3 0.5002 10 150
-4999998329 5 1 5000 10 150
-4999998329 5 2 -5001 10 150
-4999998329 5 3 0.5002 10 150
-5000001672 5 1 5000 10 150
-5000001672 5 2 -5001 10 150
-5000001672 5 3 0.5002 10 150
-4999998327 5 1 5000 10 150
-4999998327 5 2 -5001 10 150
-4999998327 5 3 0.5002 10 150
-5000001674 5 1 5000 10 150
-5000001674 5 2 -5001 10 150
-5000001674 5 3 0.5002 10 150
-4999998325 5 1 5000 10 150
-4999998325 5 2 -5001 10 150
-4999998325 5 3 0.5002 10 150
-5000001676 5 1 5000 10 150
-5000001676 5 2 -5001 10 150
-5000001676 5 3 0.5002 10 150
-4999998323 5 1 5000 10 150
-4999998323 5 2 -5001 10 150
-4999998323 5 3 0.5002 10 150
-5000001678 5 1 5000 10 150
-5000001678 5 2 -5001 10 150
-5000001678 5 3 0.5002 10 150
-4999998321 5 1 5000 10 150
-4999998321 5 2 -5001 10 150
-4999998321 5 3 0.5002 10 150
-5000001680 5 1 5000 10 150
-5000001680 5 2 -5001 10 150
-5000001680 5 3 0.5002 10 150
-4999998319 5 1 5000 10 150
-4999998319 5 2 -5001 10 150
-4999998319 5 3 0.5002 10 150
-5000001682 5 1 5000 10 150
-5000001682 5 2 -5001 10 150
-5000001682 5 3 0.5002 10 150
-4999998317 5 1 5000 10 150
-4999998317 5 2 -5001 10 150
-4999998317 5 3 0.5002 10 150
-5000001684 5 1 5000 10 150
-5000001684 5 2 -5001 10 150
-5000001684 5 3 0.5002 10 150
-4999998315 5 1 5000 10 150
-4999998315 5 2 -5001 10 150
-4999998315 5 3 0.5002 10 150
-5000001686 5 1 5000 10 150
-5000001686 5 2 -5001 10 150
-5000001686 5 3 0.5002 10 150
-4999998313 5 1 5000 10 150
-4999998313 5 2 -5001 10 150
-4999998313 5 3 0.5002 10 150
-5000001688 5 1 5000 10 150
-5000001688 5 2 -5001 10 150
-5000001688 5 3 0.5002 10 150
-4999998311 5 1 5000 10 150
-4999998311 5 2 -5001 10 150
-4999998311 5 3 0.5002 10 150
-5000001690 5 1 5000 10 150
-5000001690 5 2 -5001 10 150
-5000001690 5 3 0.5002 10 150
-4999998309 5 1 5000 10 150
-4999998309 5 2 -5001 10 150
-4999998309 5 3 0.5002 10 150
-5000001692 5 1 5000 10 150
-5000001692 5 2 -5001 10 150
-5000001692 5 3 0.5002 10 150
-4999998307 5 1 5000 10 150
-4999998307 5 2 -5001 10 150
-4999998307 5 3 0.5002 10 150
-5000001694 5 1 5000 10 150
-5000001694 5 2 -5001 10 150
-5000001694 5 3 0.5002 10 150
-4999998305 5 1 5000 10 150
-4999998305 5 2 -5001 10 150
-4999998305 5 3 0.5002 10 150
-5000001696 5 1 5000 10 150
-5000001696 5 2 -5001 10 150
-5000001696 5 3 0.5002 10 150
-4999998303 5 1 5000 10 150
-4999998303 5 2 -5001 10 150
-4999998303 5 3 0.5002 10 150
-5000001698 5 1 5000 10 150
-5000001698 5 2 -5001 10 150
-5000001698 5 3 0.5002 10 150
-4999998301 5 1 5000 10 150
-4999998301 5 2 -5001 10 150
-4999998301 5 3 0.5002 10 150
-5000001700 5 1 5000 10 150
-5000001700 5 2 -5001 10 150
-5000001700 5 3 0.5002 10 150
-4999998299 5 1 5000 10 150
-4999998299 5 2 -5001 10 150
-4999998299 5 3 0.5002 10 150
-5000001702 5 1 5000 10 150
-5000001702 5 2 -5001 10 150
-5000001702 5 3 0.5002 10 150
-4999998297 5 1 5000 10 150
-4999998297 5 2 -5001 10 150
-4999998297 5 3 0.5002 10 150
-5000001704 5 1 5000 10 150
-5000001704 5 2 -5001 10 150
-5000001704 5 3 0.5002 10 150
-4999998295 5 1 5000 10 150
-4999998295 5 2 -5001 10 150
-4999998295 5 3 0.5002 10 150
-5000001706 5 1 5000 10 150
-5000001706 5 2 -5001 10 150
-5000001706 5 3 0.5002 10 150
-4999998293 5 1 5000 10 150
-4999998293 5 2 -5001 10 150
-4999998293 5 3 0.5002 10 150
-5000001708 5 1 5000 10 150
-5000001708 5 2 -5001 10 150
-5000001708 5 3 0.5002 10 150
-4999998291 5 1 5000 10 150
-4999998291 5 2 -5001 10 150
-4999998291 5 3 0.5002 10 150
-5000001710 5 1 5000 10 150
-5000001710 5 2 -5001 10 150
-5000001710 5 3 0.5002 10 150
-4999998289 5 1 5000 10 150
-4999998289 5 2 -5001 10 150
-4999998289 5 3 0.5002 10 150
-5000001712 5 1 5000 10 150
-5000001712 5 2 -5001 10 150
-5000001712 5 3 0.5002 10 150
-4999998287 5 1 5000 10 150
-4999998287 5 2 -5001 10 150
